date,action,ticker,shares,price,fee,cash_delta,note,stop_price,checkpoint
2015-11-19,BUY,SPLG,0.023296427919331883,24.479999542236328,0.0,-0.5702965448009861,,,
2015-11-19,SELL_TAKE_PROFIT,TQQQ,0.00948281744303347,60.13998985290529,0.0,0.5702965448009861,,,+10%
2015-12-18,BUY,TQQQ,5.751446566758528e-05,56.90999794006348,0.0,-0.00327314812266613,,,
2015-12-21,SELL,TQQQ,0.0854028714529688,55.71499443054199,0.0,4.758220507354451,,,
2015-12-21,SELL,SPLG,0.023296427919331883,23.575000762939453,0.0,0.5492133059720131,,,
2015-12-21,BUY,BIL,0.11618725433163152,45.68000030517578,0.0,-5.307433813326464,,,
2015-12-23,SELL,BIL,0.11618725433163152,45.68999862670898,0.0,5.308595490853331,,,
2015-12-23,BUY,TQQQ,0.09162228024947981,57.94000625610352,0.0,-5.308595490853331,,,
2016-01-04,SELL_STOP,TQQQ,0.09162228024947981,53.310001373291016,0.0,4.884383885923823,,55.04300594329835,
2016-01-05,BUY,BIL,0.10692609135929443,45.68000030517578,0.0,-4.884383885923823,,,
2016-04-05,SELL,BIL,0.10692609135929443,45.70000076293945,0.0,4.886522456697889,,,
2016-04-05,BUY,TQQQ,0.09571093682943597,51.055006027221694,0.0,-4.886522456697889,,,
2016-04-06,BUY,BIL,0.10683427281715435,45.68999862670898,0.0,-4.881257778301235,,,
2016-04-06,SELL,TQQQ,0.09571093682943597,51.0,0.0,4.881257778301235,,,
2016-04-15,SELL,BIL,0.10683427281715435,45.70000076293945,0.0,4.882326349252035,,,
2016-04-15,BUY,TQQQ,0.0914978886903372,53.359989166259766,0.0,-4.882326349252035,,,
2016-04-22,SELL_STOP,TQQQ,0.0914978886903372,50.691989707946775,0.0,4.638210031789433,,50.691989707946775,
2016-04-25,BUY,BIL,0.10151477722037132,45.68999862670898,0.0,-4.638210031789433,,,
2016-05-27,SELL,BIL,0.10151477722037132,45.70000076293945,0.0,4.639225396420598,,,
2016-05-27,BUY,TQQQ,0.09051264549840998,51.25499725341797,0.0,-4.639225396420598,,,
2016-06-14,SELL,TQQQ,0.09051264549840998,48.58999443054199,0.0,4.398008940661363,,,
2016-06-14,BUY,BIL,0.09623651788268549,45.70000076293945,0.0,-4.398008940661363,,,
2016-12-01,BUY,SPLG,0.00015590691941145984,25.92530059814453,0.0,-0.004041933751072791,,,
2016-12-16,BUY,SPLG,8.833011779749256e-07,26.690000534057617,0.0,-2.3575308911884486e-05,,,
2016-12-28,BUY,SPLG,6.518371673215841e-05,26.575000762939453,0.0,-0.0017322573218883388,,,
2017-01-13,SELL,SPLG,0.00022197393732159316,26.63775062561035,0.0,0.005912886387757461,,,
2017-01-13,BUY,BIL,0.00012935651949654104,45.70999908447266,0.0,-0.005912886387757461,,,
2017-02-01,BUY,BIL,5.482522303344435e-05,45.70000076293945,0.0,-0.0025055127344567325,,,
2017-03-01,BUY,BIL,5.063669042390465e-05,45.70000076293945,0.0,-0.0023140967910051714,,,
2017-04-03,BUY,BIL,5.9120102823966054e-05,45.68999862670898,0.0,-0.0027011974168379025,,,
2017-05-01,BUY,BIL,7.17855518503698e-05,45.72000122070312,0.0,-0.003282035518227754,,,
2017-06-01,BUY,BIL,0.00011414706738095492,45.70000076293945,0.0,-0.005216521066396941,,,
2017-06-05,SELL,BIL,0.09671638903769468,45.70000076293945,0.0,4.4199390528113955,,,
2017-06-05,BUY,TQQQ,0.07958118983670845,55.53999710083008,0.0,-4.4199390528113955,,,
2017-06-09,SELL_STOP,TQQQ,0.07958118983670845,52.76299724578857,0.0,4.198942100170825,,52.76299724578857,
2017-06-12,BUY,BIL,0.09184037594184147,45.72000122070312,0.0,-4.198942100170825,,,
2017-07-03,BUY,BIL,0.00010045983130749935,45.70999908447266,0.0,-0.0045920187970920736,,,
2017-07-14,SELL,BIL,0.09194083577314897,45.70999908447266,0.0,4.202615519016291,,,
2017-07-14,BUY,TQQQ,0.07901881567985938,53.18499755859375,0.0,-4.202615519016291,,,
2017-10-06,SELL_TAKE_PROFIT,TQQQ,0.007901881567985939,58.899993896484375,0.0,0.4654207761251142,,,+10%
2017-10-06,BUY,SPLG,0.015633885420506866,29.770000457763672,0.0,-0.4654207761251142,,,
2017-11-07,SELL_TAKE_PROFIT,TQQQ,0.007111693411187345,66.88500022888184,0.0,0.475665615435003,,,+25%
2017-11-07,BUY,SPLG,0.01562120208594324,30.450000762939453,0.0,-0.475665615435003,,,
2017-12-15,BUY,SPLG,0.0001574838193641138,31.09000015258789,0.0,-0.004896171968060422,,,
2018-01-16,SELL_TAKE_PROFIT,TQQQ,0.00640052407006861,83.04000091552734,0.0,0.5314995246383521,,,+50%
2018-01-16,BUY,SPLG,0.0162438723963755,32.720001220703125,0.0,-0.5314995246383521,,,
2018-03-16,BUY,SPLG,0.00020482228247293023,32.27000045776367,0.0,-0.006609615149161659,,,
2018-04-03,BUY,BIL,0.05833536183220406,91.44000244140624,0.0,-5.334185628357055,,,
2018-04-03,SELL,SPLG,0.047861266004662645,30.36000061035156,0.0,1.4530680651137562,,,
2018-04-03,SELL,TQQQ,0.05760471663061749,67.37499618530275,0.0,3.8811175632432993,,,
2018-04-09,SELL,BIL,0.05833536183220406,91.47000122070312,0.0,5.335935618001864,,,
2018-04-09,BUY,TQQQ,0.07793100582439072,68.46999549865724,0.0,-5.335935618001864,,,
2018-04-18,SELL_TAKE_PROFIT,TQQQ,0.0077931005824390725,79.19999885559082,0.0,0.6172135572106787,,,+10%
2018-04-18,BUY,SPLG,0.019390938067549168,31.82999992370605,0.0,-0.6172135572106787,,,
2018-05-25,SELL,TQQQ,0.21041371572585496,27.71500015258789,0.0,5.831616163448655,,,
2018-05-25,SELL,SPLG,0.019390938067549168,32.08000183105469,0.0,0.6220613287128454,,,
2018-05-25,BUY,BIL,0.0704934710762698,91.5500030517578,0.0,-6.4536774921615,,,
2018-06-01,BUY,BIL,9.712605414997471e-05,91.4499969482422,0.0,-0.008882177355609994,,,
2018-07-02,BUY,BIL,9.80317784005747e-05,91.4499969482422,0.0,-0.008965005835563311,,,
2018-08-01,BUY,BIL,0.00010436313044507819,91.44000244140624,0.0,-0.009542964902690748,,,
2018-09-04,BUY,BIL,0.00010682813808017751,91.4499969482422,0.0,-0.00976943290141863,,,
2018-10-01,BUY,BIL,0.00011320399682322305,91.44000244140624,0.0,-0.01035137374589246,,,
2018-11-01,BUY,BIL,0.00011646570886456228,91.45999908447266,0.0,-0.010651953626125326,,,
2018-12-03,BUY,BIL,0.00012211405450299358,91.4499969482422,0.0,-0.011167329911636244,,,
2018-12-19,BUY,BIL,0.0001247429336485706,91.38999938964844,0.0,-0.011400256630005823,,,
2019-02-01,BUY,BIL,0.0001396934858718053,91.45999908447266,0.0,-0.012776366089942108,,,
2019-03-01,BUY,BIL,0.00013294398323031702,91.4499969482422,0.0,-0.012157726860699653,,,
2019-03-20,SELL,BIL,0.07164898434028709,91.54000091552734,0.0,6.558748092106485,,,
2019-03-20,BUY,TQQQ,0.23278609652912802,28.174999237060547,0.0,-6.558748092106485,,,
2019-03-26,SELL,TQQQ,0.23278609652912802,28.34499931335449,0.0,6.598321746276605,,,
2019-03-26,BUY,BIL,0.07205768011648864,91.56999969482422,0.0,-6.598321746276605,,,
2019-04-01,BUY,TQQQ,0.22644651640218888,29.14999961853028,0.0,-6.600915866741317,,,
2019-04-01,SELL,BIL,0.07205768011648864,91.43000030517578,0.0,6.588233715040815,,,
2019-04-23,SELL_TAKE_PROFIT,TQQQ,0.02264465164021889,32.505001068115234,0.0,0.7360644257524124,,,+10%
2019-04-23,BUY,SPLG,0.021528647420810485,34.189998626708984,0.0,-0.7360644257524124,,,
2019-05-13,SELL_STOP,TQQQ,0.20380186476197,27.692499637603767,0.0,5.6437830660638255,,27.692499637603767,
2019-05-13,SELL_STOP_COMPANION,SPLG,0.021528647420810485,33.060001373291016,0.0,0.7117371132970928,,,
2019-05-14,BUY,BIL,0.06945164496772153,91.51000213623048,0.0,-6.355520179360918,,,
2019-05-21,SELL,BIL,0.06945164496772153,91.5500030517578,0.0,6.358298308744506,,,
2019-05-21,BUY,TQQQ,0.22204638581882732,28.63500022888184,0.0,-6.358298308744506,,,
2019-05-23,SELL_STOP,TQQQ,0.22204638581882732,27.203250217437745,0.0,6.0403833933072795,,27.203250217437745,
2019-05-24,BUY,BIL,0.06595745001676766,91.58000183105467,0.0,-6.0403833933072795,,,
2019-06-03,BUY,BIL,0.00012695221886492968,91.44000244140624,0.0,-0.011608511202951107,,,
2019-07-01,BUY,SPLG,0.00031198644151223497,34.95000076293945,0.0,-0.010903926368879376,,,
2019-08-01,BUY,SPLG,0.0002922420133947507,35.04999923706055,0.0,-0.01024308234652305,,,
2019-08-06,SELL,BIL,0.06608440223563258,91.4800033569336,0.0,6.045401338356618,,,
2019-08-06,BUY,TQQQ,0.21316647419781834,28.36000061035156,0.0,-6.045401338356618,,,
2019-09-06,SELL_TAKE_PROFIT,TQQQ,0.021316647419781835,32.42499923706055,0.0,0.6911922763231146,,,+10%
2019-09-06,BUY,SPLG,0.019708933057821607,35.06999969482422,0.0,-0.6911922763231146,,,
2019-09-20,BUY,SPLG,9.794894623284045e-05,35.27000045776367,0.0,-0.0034546593784697517,,,
2019-11-04,SELL_TAKE_PROFIT,TQQQ,0.01918498267780365,36.305000305175774,0.0,0.6965108019724534,,,+25%
2019-11-04,BUY,SPLG,0.01926191385264348,36.15999984741211,0.0,-0.6965108019724534,,,
2019-12-20,BUY,SPLG,0.000197995253466387,37.650001525878906,0.0,-0.007454521595126252,,,
2019-12-23,SELL_TAKE_PROFIT,TQQQ,0.017266484410023288,43.0099983215332,0.0,0.7426314654938808,,,+50%
2019-12-23,BUY,SPLG,0.019646335462509133,37.79999923706055,0.0,-0.7426314654938808,,,
2019-12-24,BUY,SPLG,1.5943040415711342e-05,37.77000045776367,0.0,-0.0006021686437995621,,,
2020-02-13,BUY,SPLG,0.10997709568035173,39.4900016784668,0.0,-4.3429956930099936,,,
2020-02-13,SELL_TAKE_PROFIT,TQQQ,0.07769917984510478,55.89500045776367,0.0,4.3429956930099936,,,+100%
2020-03-10,SELL,TQQQ,0.07769917984510478,33.9900016784668,0.0,2.640995253350605,,,
2020-03-10,SELL,SPLG,0.16951039374834787,33.470001220703125,0.0,5.673513085679071,,,
2020-03-10,BUY,BIL,0.09079947981587286,91.56999969482422,0.0,-8.314508339029675,,,
2020-04-01,BUY,BIL,5.15568121426299e-05,91.58000183105467,0.0,-0.004721572950425388,,,
2020-05-01,BUY,BIL,1.3893112729588221e-05,91.5500030517578,0.0,-0.0012719145127922167,,,
2020-12-01,BUY,SPLG,6.342363706969263e-06,42.97999954223633,0.0,-0.0002725947892222352,,,
2020-12-21,BUY,SPLG,2.6772548779873186e-08,42.91999816894531,0.0,-1.1490777446101563e-06,,,
2021-01-22,SELL,SPLG,6.369136255749136e-06,44.93999862670898,0.0,0.0002862289745866885,,,
2021-01-22,BUY,BIL,3.127843600752854e-06,91.51000213623048,0.0,-0.0002862289745866885,,,
2021-07-07,BUY,TQQQ,0.12697926433891582,65.44999694824219,0.0,-8.310792463472078,,,
2021-07-07,SELL,BIL,0.09086805758434582,91.45999908447266,0.0,8.310792463472078,,,
2021-07-08,SELL_STOP,TQQQ,0.12697926433891582,61.84500122070312,0.0,7.8530327580442325,,62.177497100830074,
2021-07-09,BUY,TQQQ,0.12437492610004218,63.13999938964844,0.0,-7.8530327580442325,,,
2021-07-19,SELL_STOP,TQQQ,0.12437492610004218,59.98299942016601,0.0,7.460381120142021,,59.98299942016601,
2021-07-20,BUY,BIL,0.08156987967222257,91.45999908447266,0.0,-7.460381120142021,,,
2021-07-22,SELL,BIL,0.08156987967222257,91.45999908447266,0.0,7.460381120142021,,,
2021-07-22,BUY,TQQQ,0.11490767453941667,64.92500305175781,0.0,-7.460381120142021,,,
2021-08-25,SELL_TAKE_PROFIT,TQQQ,0.011490767453941668,71.74500274658203,0.0,0.8244051425433804,,,+10%
2021-08-25,BUY,SPLG,0.015640393793636662,52.709999084472656,0.0,-0.8244051425433804,,,
2021-09-20,BUY,SPLG,4.7181753228966986e-05,51.13999938964844,0.0,-0.002412874831331915,,,
2021-10-01,SELL_STOP,TQQQ,0.10341690708547499,61.67875289916993,0.0,6.378625857721428,,61.67875289916993,
2021-10-01,SELL_STOP_COMPANION,SPLG,0.015687575546865628,51.06999969482422,0.0,0.8011644783909595,,,
2021-10-04,SELL_STOP,TQQQ,0.11478481892384097,59.42249927520753,0.0,6.8208008193067675,,59.42249927520753,
2021-10-04,BUY,TQQQ,0.11478481892384097,62.54999923706056,0.0,-7.179790336112387,,,
2021-10-05,BUY,BIL,0.07459318282146223,91.44000244140624,0.0,-6.8208008193067675,,,
2021-10-07,SELL,BIL,0.07459318282146223,91.44000244140624,0.0,6.8208008193067675,,,
2021-10-07,BUY,TQQQ,0.10548717032170139,64.66000366210938,0.0,-6.8208008193067675,,,
2021-10-12,SELL_STOP,TQQQ,0.10548717032170139,61.4270034790039,0.0,6.479760778341428,,61.4270034790039,
2021-10-13,BUY,TQQQ,0.10303324600457833,62.88999938964844,0.0,-6.479760778341428,,,
2021-10-19,SELL_TAKE_PROFIT,TQQQ,0.010303324600457834,70.5199966430664,0.0,0.72659041623671,,,+10%
2021-10-19,BUY,SPLG,0.013758575976939616,52.810001373291016,0.0,-0.72659041623671,,,
2021-11-03,SELL_TAKE_PROFIT,TQQQ,0.009272992140412049,79.66999816894531,0.0,0.7387792668472722,,,+25%
2021-11-03,BUY,SPLG,0.01361303225752203,54.27000045776367,0.0,-0.7387792668472722,,,
2021-12-20,BUY,SPLG,0.00010405770442920947,53.43000030517578,0.0,-0.005559803179408553,,,
2022-01-14,SELL,SPLG,0.027475665938890857,54.209999084472656,0.0,1.4894558253925498,,,
2022-01-14,BUY,BIL,0.0793644159693103,91.41999816894533,0.0,-7.255494762593763,,,
2022-01-14,SELL,TQQQ,0.1669138585274169,34.54499816894531,0.0,5.7660389372012135,,,
2022-03-01,BUY,BIL,1.909885349262603e-05,91.41999816894533,0.0,-0.0017460171513248267,,,
2022-06-01,BUY,BIL,2.6912608199937464e-05,91.44000244140624,0.0,-0.002460888959506891,,,
2022-07-01,BUY,BIL,4.603251273974783e-05,91.43000030517578,0.0,-0.004208752653843152,,,
2022-08-01,BUY,BIL,8.435237367694341e-05,91.37000274658205,0.0,-0.007707276614543034,,,
2022-09-01,BUY,BIL,0.0001209250013695498,91.43000030517578,0.0,-0.01105617291212132,,,
2022-10-03,BUY,BIL,0.0001350198982663788,91.4499969482422,0.0,-0.012347569284412312,,,
2022-11-01,BUY,BIL,0.00018157449771580647,91.41000366210938,0.0,-0.01659772550114754,,,
2022-12-01,BUY,BIL,0.00022743482638557297,91.43000030517578,0.0,-0.020794366245840537,,,
2022-12-19,BUY,BIL,0.00023796544344327781,91.33999633789062,0.0,-0.021735762732653513,,,
2023-02-01,BUY,BIL,0.00029565843894325546,91.41999816894533,0.0,-0.02702909394682565,,,
2023-02-16,BUY,TQQQ,0.595774114273637,12.414999961853027,0.0,-7.396535605980224,,,
2023-02-16,SELL,BIL,0.0807393904235434,91.61000061035156,0.0,7.396535605980224,,,
2023-02-17,SELL,TQQQ,0.595774114273637,12.015000343322754,0.0,7.158226187540558,,,
2023-02-17,BUY,BIL,0.07812951291149793,91.62000274658205,0.0,-7.158226187540558,,,
2023-03-01,BUY,BIL,0.00021780939681372428,91.47000122070312,0.0,-0.01992302579243197,,,
2023-03-20,SELL,BIL,0.07834732230831165,91.72000122070312,0.0,7.186016497757166,,,
2023-03-20,BUY,TQQQ,0.5882944255415932,12.21500015258789,0.0,-7.186016497757166,,,
2023-03-22,BUY,SPLG,0.0009409699827242906,46.88999938964844,0.0,-0.044122081915619484,,,
2023-03-31,SELL_TAKE_PROFIT,TQQQ,0.05882944255415932,13.5,0.0,0.7941974744811507,,,+10%
2023-03-31,BUY,SPLG,0.01669183362584049,47.58000183105469,0.0,-0.7941974744811507,,,
2023-05-19,SELL_TAKE_PROFIT,TQQQ,0.052946498298743386,16.014999389648438,0.0,0.8479381379383973,,,+25%
2023-05-19,BUY,SPLG,0.017168215193704078,49.38999938964844,0.0,-0.8479381379383973,,,
2023-06-05,BUY,SPLG,0.01739159897243449,50.36000061035156,0.0,-0.8758409348667904,,,
2023-06-05,SELL_TAKE_PROFIT,TQQQ,0.04765184846886905,18.3799991607666,0.0,0.8758409348667904,,,+50%
2023-06-20,BUY,SPLG,0.00020550881182904458,51.43000030517578,0.0,-0.010569318255084075,,,
2023-06-21,BUY,SPLG,0.0005352469846225864,51.27999877929688,0.0,-0.02744746471806857,,,
2023-09-18,BUY,SPLG,0.0002013206144676933,52.08000183105469,0.0,-0.010484777970106522,,,
2023-09-20,BUY,SPLG,0.0005708912419066104,52.209999084472656,0.0,-0.02980623121727759,,,
2023-10-27,SELL,TQQQ,0.4288666362198214,15.789999961853027,0.0,6.771804169551016,,,
2023-10-27,SELL,SPLG,0.053705585427529276,48.720001220703125,0.0,2.616536187587802,,,
2023-10-27,BUY,BIL,0.10226949940127535,91.8000030517578,0.0,-9.38834035713882,,,
2023-11-01,BUY,BIL,0.0004563205888195145,91.44000244140624,0.0,-0.041725955755720336,,,
2023-12-01,BUY,SPLG,0.0008028748010784156,53.61000061035156,0.0,-0.04304211857584975,,,
2023-12-18,BUY,SPLG,0.0007839891419315666,55.38999938964844,0.0,-0.04342515809308047,,,
2024-02-01,BUY,SPLG,0.0007316961915083951,57.0,0.0,-0.04170668291597852,,,
2024-03-01,BUY,SPLG,0.0006090124489977989,59.880001068115234,0.0,-0.03646766609648368,,,
2024-03-18,BUY,SPLG,9.800418375740969e-06,60.45000076293945,0.0,-0.0005924352982906674,,,
2024-04-01,BUY,SPLG,0.0006751697146567264,61.619998931884766,0.0,-0.04160395709598842,,,
2024-05-01,BUY,SPLG,0.0006757819339692307,58.97999954223633,0.0,-0.03985761815615681,,,
2024-06-03,BUY,SPLG,0.000668551460742841,62.22999954223633,0.0,-0.04160395709598842,,,
2024-06-24,BUY,SPLG,1.725212869842456e-05,64.0199966430664,0.0,-0.00110448122135889,,,
2024-07-01,BUY,SPLG,0.0006275287920392196,64.16999816894531,0.0,-0.040268521436117186,,,
2024-08-01,BUY,SPLG,0.0006353196867079714,65.0,0.0,-0.04129577963601814,,,
2024-08-05,SELL,BIL,0.10272581999009486,91.47000122070312,0.0,9.396330879891707,,,
2024-08-05,BUY,TQQQ,0.3809580592383615,24.665000915527344,0.0,-9.396330879891707,,,
2024-08-06,BUY,BIL,0.11687277930382235,91.4800033569336,0.0,-10.691522243047828,,,
2024-08-06,SELL,SPLG,0.006236976718706331,61.06999969482422,0.0,0.3808921663080214,,,
2024-08-06,SELL,TQQQ,0.3809580592383615,27.065000534057617,0.0,10.310630076739807,,,
2024-08-12,SELL,BIL,0.11687277930382235,91.5500030517578,0.0,10.699703301932352,,,
2024-08-12,BUY,TQQQ,0.36129337783642895,29.614999771118164,0.0,-10.699703301932352,,,
2024-08-16,SELL_TAKE_PROFIT,TQQQ,0.0361293377836429,33.810001373291016,0.0,1.2215329600810614,,,+10%
2024-08-16,BUY,SPLG,0.01883337879411161,64.86000061035156,0.0,-1.2215329600810614,,,
2024-09-09,SELL,TQQQ,0.32516404005278604,29.28499984741211,0.0,9.522428863329743,,,
2024-09-09,SELL,SPLG,0.01883337879411161,64.06999969482422,0.0,1.2066545735912397,,,
2024-09-09,BUY,BIL,0.11720650349153622,91.54000091552734,0.0,-10.729083436920984,,,
2024-10-01,BUY,SPLG,0.0006446792403671586,67.44999694824219,0.0,-0.043483612795359936,,,
2024-11-01,BUY,SPLG,0.0006261478670284695,67.19999694824219,0.0,-0.042077134753461504,,,
2024-12-02,BUY,SPLG,0.0005534843151731684,70.94000244140625,0.0,-0.03926417866966463,,,
2024-12-19,BUY,SPLG,0.0006452506976307785,69.56999969482422,0.0,-0.044890090837258374,,,
2024-12-27,BUY,SPLG,8.382879144695165e-06,70.29000091552734,0.0,-0.0005892325827553782,,,
